body_temperature,breed_type,milk_production,respiratory_rate,walking_capacity,sleeping_duration,body_condition_score,heart_rate,eating_duration,lying_down_duration,ruminating,rumen_fill,faecal_consistency,health_status
-0.9326997774821757,-0.9888264649460883,-0.1774691834682803,0.7508985174199615,0.9691898961455535,-0.9225544574714174,0.07185371105371702,-0.30143416821603797,0.49334903412856507,0.6912622949921796,0.9496314406845927,0.2474692466060063,-0.2708093042527945,1.0112997936948631
-0.12789096671847153,1.0112997936948631,1.4141330425500314,0.8535559184190039,0.8313457655120999,-0.47247503146930847,-0.7275188244188828,0.6131445012576221,1.4163413712519761,-1.1650153333704358,0.778716985232765,1.2050676356466397,0.5325916316971626,-0.9888264649460883
-0.4728090284743436,-0.9888264649460883,-0.010729902647314387,1.3668429234142156,1.1826159770589233,-1.1154456400437496,0.07185371105371702,1.2990785033628671,0.22963693780759015,-0.8998328150329192,0.8641742129586792,-0.710129142434627,0.5325916316971626,-0.9888264649460883
0.5619451567932807,1.0112997936948631,1.7324534877536935,0.032296710426665,0.8524095877212569,-0.7296632748990851,0.8712262465263169,1.070433835994452,1.0207732267705143,-0.303172148773507,0.9496314406845927,-0.710129142434627,-2.681012112102666,1.0112997936948631
0.7918905312972009,1.0112997936948631,1.171603179537717,1.98278732940847,0.3248847462183996,-0.21528678803953233,-0.7275188244188828,0.6893593903804272,0.3614929859680776,-0.303172148773507,1.206003123862334,2.162666024687273,0.5325916316971626,-0.9888264649460883
1.136808593053073,-0.9888264649460883,-0.5867383273015603,-0.4809902945685468,0.015122654907267892,-0.665366214041641,-1.5268913598914826,0.4607147230120121,0.8889171786100268,-1.1650153333704358,0.5223453020550237,-1.6677275314752602,-1.0742102402027516,1.0112997936948631
-0.8177270902302238,1.0112997936948631,1.641504789124076,0.34026891342379206,0.8192650439509658,-0.8582573966139733,0.07185371105371702,0.15585516652079207,0.3614929859680776,-0.6346502966954025,1.0350886684105063,1.2050676356466397,0.5325916316971626,-0.9888264649460883
-1.1626451519860959,1.0112997936948631,1.171603179537717,-0.17301809157141973,0.9143620059834833,-0.793960335756529,-0.7275188244188828,-0.37764905733884296,0.22963693780759015,-1.1650153333704358,0.778716985232765,-0.710129142434627,0.5325916316971626,-0.9888264649460883
-1.0476724647341358,1.0112997936948631,1.641504789124076,0.4429263144228344,1.2247436214772371,-0.7296632748990851,1.6705987819989168,-0.14900438997042798,2.339333708375387,-0.7672415558641603,1.804203717943731,1.2050676356466397,0.5325916316971626,-0.9888264649460883
-0.9326997774821757,1.0112997936948631,1.3989749261117617,0.7508985174199615,1.1544276267496103,-1.244039761758638,0.07185371105371702,0.15585516652079207,0.49334903412856507,-0.23687651918912814,1.1205458961364205,0.2474692466060063,0.5325916316971626,-0.9888264649460883
